Date,Settlement_Period,Generator_Name,Generator_Full_Name,BOA_Volume
2021-11-25,48,MIDMW-1,Middle Muir,-38.5
2021-11-25,48,MILWW-1,Millennium,-59
2021-11-25,48,MKHLW-1,Mark Hill,-43
2021-11-25,48,MOWEO-2,Moray Firth Eastern 2,-150
2021-11-25,48,MOYEW-1,Moy,-30
2021-11-25,48,SANQW-1,Sanquhar,-30
2021-11-25,48,STRNW-1,Strathy North,-64.034
2021-11-25,48,TDBNW-1,Toddleburn,-24.016
2021-11-25,48,TULWW-1,Tullo,-10
2021-11-25,48,WHILW-1,Whitelee 1,-207.15
2021-11-25,48,WLNYO-3,Walney 3,-120
2021-11-25,48,WLNYO-4,Walney 4,-305.5
2021-11-26,1,ABRTW-1,Auchrobert,-36
2021-11-26,1,AKGLW-2,Aikengall 2,-63
2021-11-26,1,ARCHW-1,Arecleoch,-82.984
2021-11-26,1,ASHWW-1,Andershaw,-35
2021-11-26,1,ASLVW-1,Assel Valley,-25
2021-11-26,1,BABAW-1,Baillie,-39
2021-11-26,1,BDCHW-1,Bad A Cheo,-20
2021-11-26,1,BEATO-1,Beatrice 1,-124
2021-11-26,1,BEATO-2,Beatrice 2,-124
2021-11-26,1,BEATO-3,Beatrice 3,-159
2021-11-26,1,BEATO-4,Beatrice 4,-159
2021-11-26,1,BETHW-1,Beinn Tharsuinn,-6.016
2021-11-26,1,BHLAW-1,Bhlaraidh,-95
2021-11-26,1,BLLA-1,Black Law,-81.016
2021-11-26,1,BLLA-2,Black Law Ext 1,-20.984
2021-11-26,1,BNWKW-1,Burn of Whilk,-13
2021-11-26,1,BRDUW-1,Braes of Doune,-57
2021-11-26,1,BRYBW-1,Berry Burn,-51
2021-11-26,1,BTUIW-2,Beinn an Tuirc Ext,-40.984
2021-11-26,1,CAIRW-2,Cairn Uish 2 (Rothes 2),-33.5
2021-11-26,1,CGTHW-1,Corriegarth,-69
2021-11-26,1,CLDCW-1,Clyde Central,-130.184
2021-11-26,1,CLDNW-1,Clyde North,-152.1
2021-11-26,1,CLDSW-1,Clyde South,-96.134
2021-11-26,1,CLFLW-1,Clachan Flats,-9.95
2021-11-26,1,CRDEW-1,Crossdykes,-19
2021-11-26,1,CRDEW-2,Crossdykes 2,-19
2021-11-26,1,CRMLW-1,Corriemoillie,-47
2021-11-26,1,DNLWW-1,Dun Law,-19.95
2021-11-26,1,DRSLW-1,Dersalloch,-67.95
2021-11-26,1,DUNGW-1,Dunmaglass,-11.61
2021-11-26,1,EDINW-1,Edinbane,-14
2021-11-26,1,EWHLW-1,Ewe Hill,-27.9
2021-11-26,1,FAARW-1,Farr 1,-44
2021-11-26,1,FAARW-2,Farr 2,-46
2021-11-26,1,FALGW-1,Fallago Rig,-137.5
2021-11-26,1,GLWSW-1,Galawhistle,-33.5
2021-11-26,1,GNAPW-1,Glen App,-18.984
2021-11-26,1,GORDW-1,Gordonbush,-45.134
2021-11-26,1,GRIFW-1,Griffin 1,-71.034
2021-11-26,1,GRIFW-2,Griffin 2,-71.034
2021-11-26,1,HADHW-1,Hadyard Hill,-97
2021-11-26,1,HRHLW-1,Hare Hill Ext,-24
2021-11-26,1,HRSTW-1,Harestanes,-69.784
2021-11-26,1,KILBW-1,Kilbraur,-67
2021-11-26,1,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-224.966
2021-11-26,1,KPMRW-1,Kype Muir,-79
2021-11-26,1,LCLTW-1,Lochluichart,-59.5
2021-11-26,1,MIDMW-1,Middle Muir,-39.5
2021-11-26,1,MILWW-1,Millennium,-58.5
2021-11-26,1,MKHLW-1,Mark Hill,-47.916
2021-11-26,1,MOWEO-2,Moray Firth Eastern 2,-150
2021-11-26,1,MOYEW-1,Moy,-29.5
2021-11-26,1,SANQW-1,Sanquhar,-30
2021-11-26,1,STRNW-1,Strathy North,-66.016
2021-11-26,1,TDBNW-1,Toddleburn,-25.016
2021-11-26,1,TULWW-1,Tullo,-8.5
2021-11-26,1,WHILW-1,Whitelee 1,-224.866
2021-11-26,1,WISTW-2,Brockloch Rig,-11.366
2021-11-26,1,WLNYO-3,Walney 3,-119.5
2021-11-26,1,WLNYO-4,Walney 4,-312
2021-11-26,2,ABRTW-1,Auchrobert,-36
2021-11-26,2,AKGLW-2,Aikengall 2,-63
2021-11-26,2,ARCHW-1,Arecleoch,-85.966
2021-11-26,2,ASHWW-1,Andershaw,-35
2021-11-26,2,ASLVW-1,Assel Valley,-25
2021-11-26,2,BABAW-1,Baillie,-43
2021-11-26,2,BDCHW-1,Bad A Cheo,-21
2021-11-26,2,BEATO-1,Beatrice 1,-122
2021-11-26,2,BEATO-2,Beatrice 2,-122
2021-11-26,2,BEATO-3,Beatrice 3,-156.016
2021-11-26,2,BEATO-4,Beatrice 4,-156.016
2021-11-26,2,BETHW-1,Beinn Tharsuinn,-16.05
2021-11-26,2,BHLAW-1,Bhlaraidh,-95.984
2021-11-26,2,BLLA-1,Black Law,-81
2021-11-26,2,BLLA-2,Black Law Ext 1,-21
2021-11-26,2,BNWKW-1,Burn of Whilk,-13.5
2021-11-26,2,BRDUW-1,Braes of Doune,-59
2021-11-26,2,BRYBW-1,Berry Burn,-50
2021-11-26,2,BTUIW-2,Beinn an Tuirc Ext,-41
2021-11-26,2,CAIRW-2,Cairn Uish 2 (Rothes 2),-29
2021-11-26,2,CGTHW-1,Corriegarth,-69
2021-11-26,2,CLDCW-1,Clyde Central,-142.184
2021-11-26,2,CLDNW-1,Clyde North,-158.116
2021-11-26,2,CLDSW-1,Clyde South,-105.084
2021-11-26,2,CLFLW-1,Clachan Flats,-9.016
2021-11-26,2,CRDEW-1,Crossdykes,-19
2021-11-26,2,CRDEW-2,Crossdykes 2,-19
2021-11-26,2,CRMLW-1,Corriemoillie,-47
2021-11-26,2,DNLWW-1,Dun Law,-21.966
2021-11-26,2,DRSLW-1,Dersalloch,-68
2021-11-26,2,DUNGW-1,Dunmaglass,-84.856
2021-11-26,2,EDINW-1,Edinbane,-14
2021-11-26,2,EWHLW-1,Ewe Hill,-28.984
2021-11-26,2,FAARW-1,Farr 1,-43
2021-11-26,2,FAARW-2,Farr 2,-45
2021-11-26,2,FALGW-1,Fallago Rig,-141
2021-11-26,2,GLWSW-1,Galawhistle,-34.5
2021-11-26,2,GNAPW-1,Glen App,-19
2021-11-26,2,GORDW-1,Gordonbush,-50.116
2021-11-26,2,GRIFW-1,Griffin 1,-73.034
2021-11-26,2,GRIFW-2,Griffin 2,-73.034
2021-11-26,2,HADHW-1,Hadyard Hill,-97
2021-11-26,2,HRHLW-1,Hare Hill Ext,-24.984
2021-11-26,2,HRSTW-1,Harestanes,-70.984
2021-11-26,2,KILBW-1,Kilbraur,-67
2021-11-26,2,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-224.016
2021-11-26,2,KPMRW-1,Kype Muir,-79
2021-11-26,2,LCLTW-1,Lochluichart,-54
2021-11-26,2,MIDMW-1,Middle Muir,-40
2021-11-26,2,MILWW-1,Millennium,-57.5
2021-11-26,2,MKHLW-1,Mark Hill,-48
2021-11-26,2,MOWEO-2,Moray Firth Eastern 2,-150
2021-11-26,2,MOYEW-1,Moy,-29
2021-11-26,2,SANQW-1,Sanquhar,-30
2021-11-26,2,STRNW-1,Strathy North,-66.016
2021-11-26,2,TDBNW-1,Toddleburn,-26
2021-11-26,2,TULWW-1,Tullo,-7.5
2021-11-26,2,WHILW-1,Whitelee 1,-228.934
2021-11-26,2,WHILW-2,Whitelee 2,-70.5
2021-11-26,2,WISTW-2,Brockloch Rig,-62
2021-11-26,2,WLNYO-3,Walney 3,-118.5
2021-11-26,2,WLNYO-4,Walney 4,-315
2021-11-26,3,ABRTW-1,Auchrobert,-36
2021-11-26,3,AKGLW-2,Aikengall 2,-63
2021-11-26,3,ARCHW-1,Arecleoch,-86
2021-11-26,3,ASHWW-1,Andershaw,-35
2021-11-26,3,ASLVW-1,Assel Valley,-25
2021-11-26,3,BABAW-1,Baillie,-46
2021-11-26,3,BDCHW-1,Bad A Cheo,-22
2021-11-26,3,BEATO-1,Beatrice 1,-122.034
2021-11-26,3,BEATO-2,Beatrice 2,-122.034
2021-11-26,3,BEATO-3,Beatrice 3,-156.05
2021-11-26,3,BEATO-4,Beatrice 4,-156.05
2021-11-26,3,BETHW-1,Beinn Tharsuinn,-24.85
2021-11-26,3,BHLAW-1,Bhlaraidh,-93
2021-11-26,3,BLLA-1,Black Law,-98.7
2021-11-26,3,BLLA-2,Black Law Ext 1,-21
2021-11-26,3,BNWKW-1,Burn of Whilk,-14
2021-11-26,3,BRDUW-1,Braes of Doune,-61
2021-11-26,3,BRYBW-1,Berry Burn,-47
2021-11-26,3,BTUIW-2,Beinn an Tuirc Ext,-41
2021-11-26,3,CAIRW-2,Cairn Uish 2 (Rothes 2),-27.5
2021-11-26,3,CGTHW-1,Corriegarth,-69
2021-11-26,3,CLDCW-1,Clyde Central,-152.184
2021-11-26,3,CLDNW-1,Clyde North,-165.1
2021-11-26,3,CLDSW-1,Clyde South,-103.066
2021-11-26,3,CLFLW-1,Clachan Flats,-9
2021-11-26,3,CRDEW-1,Crossdykes,-19
2021-11-26,3,CRDEW-2,Crossdykes 2,-19
2021-11-26,3,CRMLW-1,Corriemoillie,-47
2021-11-26,3,DNLWW-1,Dun Law,-22.984
2021-11-26,3,DRSLW-1,Dersalloch,-68
2021-11-26,3,DUNGW-1,Dunmaglass,-84.984
2021-11-26,3,EDINW-1,Edinbane,-13.5
2021-11-26,3,EWHLW-1,Ewe Hill,-29
2021-11-26,3,FAARW-1,Farr 1,-42
2021-11-26,3,FAARW-2,Farr 2,-44
2021-11-26,3,FALGW-1,Fallago Rig,-143.5
2021-11-26,3,GLWSW-1,Galawhistle,-35
2021-11-26,3,GNAPW-1,Glen App,-19
2021-11-26,3,GORDW-1,Gordonbush,-55.134
2021-11-26,3,GRIFW-1,Griffin 1,-76.066
2021-11-26,3,GRIFW-2,Griffin 2,-76.066
2021-11-26,3,HADHW-1,Hadyard Hill,-97
2021-11-26,3,HRHLW-1,Hare Hill Ext,-25
2021-11-26,3,HRSTW-1,Harestanes,-64.116
2021-11-26,3,KILBW-1,Kilbraur,-67
2021-11-26,3,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-227.934
2021-11-26,3,KPMRW-1,Kype Muir,-79.5
2021-11-26,3,LCLTW-1,Lochluichart,-53
2021-11-26,3,MIDMW-1,Middle Muir,-40.5
2021-11-26,3,MILWW-1,Millennium,-54.5
2021-11-26,3,MKHLW-1,Mark Hill,-48
2021-11-26,3,MOWEO-2,Moray Firth Eastern 2,-150
2021-11-26,3,MOYEW-1,Moy,-26.5
2021-11-26,3,SANQW-1,Sanquhar,-30
2021-11-26,3,STLGW-2,Stronelairg 2,-68.016
2021-11-26,3,STLGW-3,Stronelairg 3,-1.116
2021-11-26,3,STRNW-1,Strathy North,-67
2021-11-26,3,TDBNW-1,Toddleburn,-25.016
2021-11-26,3,TULWW-1,Tullo,-7
2021-11-26,3,WHILW-1,Whitelee 1,-285.05
2021-11-26,3,WHILW-2,Whitelee 2,-196.066
2021-11-26,3,WISTW-2,Brockloch Rig,-62
2021-11-26,3,WLNYO-3,Walney 3,-124
2021-11-26,3,WLNYO-4,Walney 4,-318.5
2021-11-26,4,ABRTW-1,Auchrobert,-36
2021-11-26,4,AKGLW-2,Aikengall 2,-63
2021-11-26,4,ARCHW-1,Arecleoch,-86
2021-11-26,4,ASHWW-1,Andershaw,-35
2021-11-26,4,ASLVW-1,Assel Valley,-25
2021-11-26,4,BABAW-1,Baillie,-49
2021-11-26,4,BDCHW-1,Bad A Cheo,-23
2021-11-26,4,BEATO-1,Beatrice 1,-124.016
2021-11-26,4,BEATO-2,Beatrice 2,-124.016
2021-11-26,4,BEATO-3,Beatrice 3,-159.016
2021-11-26,4,BEATO-4,Beatrice 4,-159.016
2021-11-26,4,BETHW-1,Beinn Tharsuinn,-25
2021-11-26,4,BHLAW-1,Bhlaraidh,-93.016
2021-11-26,4,BLLA-1,Black Law,-91.134
2021-11-26,4,BLLA-2,Black Law Ext 1,-19.034
2021-11-26,4,BNWKW-1,Burn of Whilk,-14.5
2021-11-26,4,BRDUW-1,Braes of Doune,-63
2021-11-26,4,BRYBW-1,Berry Burn,-46
2021-11-26,4,BTUIW-2,Beinn an Tuirc Ext,-41
2021-11-26,4,CAIRW-2,Cairn Uish 2 (Rothes 2),-28
2021-11-26,4,CGTHW-1,Corriegarth,-69
2021-11-26,4,CLDCW-1,Clyde Central,-163.216
2021-11-26,4,CLDNW-1,Clyde North,-171.116
2021-11-26,4,CLDSW-1,Clyde South,-107.084
2021-11-26,4,CLFLW-1,Clachan Flats,-9
2021-11-26,4,CRDEW-1,Crossdykes,-19
2021-11-26,4,CRDEW-2,Crossdykes 2,-19
2021-11-26,4,CRMLW-1,Corriemoillie,-47
2021-11-26,4,DNLWW-1,Dun Law,-23
2021-11-26,4,DRSLW-1,Dersalloch,-68
2021-11-26,4,DUNGW-1,Dunmaglass,-83.984
2021-11-26,4,EDINW-1,Edinbane,-12.5
2021-11-26,4,EWHLW-1,Ewe Hill,-29.984
2021-11-26,4,FAARW-1,Farr 1,-41
2021-11-26,4,FAARW-2,Farr 2,-44
2021-11-26,4,FALGW-1,Fallago Rig,-144
2021-11-26,4,GLWSW-1,Galawhistle,-35
2021-11-26,4,GNAPW-1,Glen App,-19.984
2021-11-26,4,GORDW-1,Gordonbush,-63.084
2021-11-26,4,GRIFW-1,Griffin 1,-80.034
2021-11-26,4,GRIFW-2,Griffin 2,-80.034
2021-11-26,4,HADHW-1,Hadyard Hill,-97
2021-11-26,4,HRHLW-1,Hare Hill Ext,-25
2021-11-26,4,HRSTW-1,Harestanes,-64
2021-11-26,4,KILBW-1,Kilbraur,-67
2021-11-26,4,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-228
2021-11-26,4,KPMRW-1,Kype Muir,-79.5
2021-11-26,4,LCLTW-1,Lochluichart,-48
2021-11-26,4,MIDMW-1,Middle Muir,-41
2021-11-26,4,MILWW-1,Millennium,-50
2021-11-26,4,MKHLW-1,Mark Hill,-48
2021-11-26,4,MOWEO-2,Moray Firth Eastern 2,-150
2021-11-26,4,MOYEW-1,Moy,-28
2021-11-26,4,SANQW-1,Sanquhar,-30
2021-11-26,4,STLGW-2,Stronelairg 2,-76.984
2021-11-26,4,STLGW-3,Stronelairg 3,-67
2021-11-26,4,STRNW-1,Strathy North,-67
2021-11-26,4,TDBNW-1,Toddleburn,-26.016
2021-11-26,4,TULWW-1,Tullo,-6.5
2021-11-26,4,WHILW-1,Whitelee 1,-271.25
2021-11-26,4,WHILW-2,Whitelee 2,-200.934
2021-11-26,4,WISTW-2,Brockloch Rig,-62
2021-11-26,4,WLNYO-3,Walney 3,-124
2021-11-26,4,WLNYO-4,Walney 4,-318
2021-11-26,5,ABRTW-1,Auchrobert,-36
2021-11-26,5,AKGLW-2,Aikengall 2,-63
2021-11-26,5,ARCHW-1,Arecleoch,-86
2021-11-26,5,ASHWW-1,Andershaw,-35
2021-11-26,5,ASLVW-1,Assel Valley,-25
2021-11-26,5,BABAW-1,Baillie,-51
2021-11-26,5,BDCHW-1,Bad A Cheo,-24
2021-11-26,5,BEATO-1,Beatrice 1,-125
2021-11-26,5,BEATO-2,Beatrice 2,-125
2021-11-26,5,BEATO-3,Beatrice 3,-160
2021-11-26,5,BEATO-4,Beatrice 4,-160
2021-11-26,5,BETHW-1,Beinn Tharsuinn,-25
2021-11-26,5,BHLAW-1,Bhlaraidh,-94.034
2021-11-26,5,BLLA-1,Black Law,-87.066
2021-11-26,5,BLLA-2,Black Law Ext 1,-19
2021-11-26,5,BNWKW-1,Burn of Whilk,-14.5
2021-11-26,5,BRDUW-1,Braes of Doune,-65.5
2021-11-26,5,BRYBW-1,Berry Burn,-40
2021-11-26,5,BTUIW-2,Beinn an Tuirc Ext,-41
2021-11-26,5,CAIRW-2,Cairn Uish 2 (Rothes 2),-28
2021-11-26,5,CGTHW-1,Corriegarth,-69
2021-11-26,5,CLDCW-1,Clyde Central,-175.15
2021-11-26,5,CLDNW-1,Clyde North,-178.066
2021-11-26,5,CLDSW-1,Clyde South,-112.084
2021-11-26,5,CLFLW-1,Clachan Flats,-10
2021-11-26,5,CRDEW-1,Crossdykes,-19
2021-11-26,5,CRDEW-2,Crossdykes 2,-19
2021-11-26,5,CRMLW-1,Corriemoillie,-45
2021-11-26,5,CRYRW-3,Crystal Rig 3,-7.934
2021-11-26,5,DALSW-1,Dalswinton,-6.65
2021-11-26,5,DNLWW-1,Dun Law,-26.934
2021-11-26,5,DRSLW-1,Dersalloch,-68
2021-11-26,5,DUNGW-1,Dunmaglass,-82.984
2021-11-26,5,EDINW-1,Edinbane,-23.216
2021-11-26,5,EWHLW-1,Ewe Hill,-26.05
2021-11-26,5,FAARW-1,Farr 1,-45
2021-11-26,5,FAARW-2,Farr 2,-43
2021-11-26,5,FALGW-1,Fallago Rig,-144
2021-11-26,5,GDSTW-1,Gordonstown Hill,-7.594
2021-11-26,5,GLOFW-1,Glens of Foudland,-12.334
2021-11-26,5,GLWSW-1,Galawhistle,-35
2021-11-26,5,GNAPW-1,Glen App,-19.016
2021-11-26,5,GORDW-1,Gordonbush,-68.034
2021-11-26,5,GRIFW-1,Griffin 1,-82.034
2021-11-26,5,GRIFW-2,Griffin 2,-82.034
2021-11-26,5,HADHW-1,Hadyard Hill,-97
2021-11-26,5,HRHLW-1,Hare Hill Ext,-25
2021-11-26,5,HRSTW-1,Harestanes,-55.15
2021-11-26,5,KILBW-1,Kilbraur,-50.5
2021-11-26,5,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-228
2021-11-26,5,KPMRW-1,Kype Muir,-77.5
2021-11-26,5,LCLTW-1,Lochluichart,-47
2021-11-26,5,MDHLW-1,Mid Hill,-9.726
2021-11-26,5,MIDMW-1,Middle Muir,-41
2021-11-26,5,MILWW-1,Millennium,-47
2021-11-26,5,MINSW-1,Minsca,-20.8
2021-11-26,5,MKHLW-1,Mark Hill,-49.95
2021-11-26,5,MOWEO-2,Moray Firth Eastern 2,-150
2021-11-26,5,MOYEW-1,Moy,-25.5
2021-11-26,5,ROTHW-1,Cairn Uish 1 (Rothes 1),-23.65
2021-11-26,5,SANQW-1,Sanquhar,-30
2021-11-26,5,STLGW-1,Stronelairg 1,-42.15
2021-11-26,5,STLGW-2,Stronelairg 2,-75.984
2021-11-26,5,STLGW-3,Stronelairg 3,-66
2021-11-26,5,STRNW-1,Strathy North,-67
2021-11-26,5,TDBNW-1,Toddleburn,-27
2021-11-26,5,TULWW-1,Tullo,-6.5
2021-11-26,5,WHILW-1,Whitelee 1,-280.834
2021-11-26,5,WHILW-2,Whitelee 2,-188.216
2021-11-26,5,WISTW-2,Brockloch Rig,-62
2021-11-26,5,WLNYO-3,Walney 3,-124
2021-11-26,5,WLNYO-4,Walney 4,-318
2021-11-26,6,ABRTW-1,Auchrobert,-36
2021-11-26,6,AKGLW-2,Aikengall 2,-63
2021-11-26,6,ARCHW-1,Arecleoch,-86
2021-11-26,6,ASHWW-1,Andershaw,-35
2021-11-26,6,ASLVW-1,Assel Valley,-25
2021-11-26,6,BABAW-1,Baillie,-52
2021-11-26,6,BDCHW-1,Bad A Cheo,-25
2021-11-26,6,BEATO-1,Beatrice 1,-125
2021-11-26,6,BEATO-2,Beatrice 2,-125
2021-11-26,6,BEATO-3,Beatrice 3,-160
2021-11-26,6,BEATO-4,Beatrice 4,-160
2021-11-26,6,BETHW-1,Beinn Tharsuinn,-24.016
2021-11-26,6,BHLAW-1,Bhlaraidh,-95.934
2021-11-26,6,BLLA-1,Black Law,-94.866
2021-11-26,6,BLLA-2,Black Law Ext 1,-20.984
2021-11-26,6,BNWKW-1,Burn of Whilk,-14.5
2021-11-26,6,BRDUW-1,Braes of Doune,-68.5
2021-11-26,6,BRYBW-1,Berry Burn,-39
2021-11-26,6,BTUIW-2,Beinn an Tuirc Ext,-41
2021-11-26,6,CAIRW-2,Cairn Uish 2 (Rothes 2),-28
2021-11-26,6,CGTHW-1,Corriegarth,-68.5
2021-11-26,6,CLDCW-1,Clyde Central,-184.016
2021-11-26,6,CLDNW-1,Clyde North,-182
2021-11-26,6,CLDSW-1,Clyde South,-117.084
2021-11-26,6,CLFLW-1,Clachan Flats,-10
2021-11-26,6,CRDEW-1,Crossdykes,-19
2021-11-26,6,CRDEW-2,Crossdykes 2,-19
2021-11-26,6,CRMLW-1,Corriemoillie,-41
2021-11-26,6,CRYRW-3,Crystal Rig 3,-14
2021-11-26,6,DALSW-1,Dalswinton,-19
2021-11-26,6,DNLWW-1,Dun Law,-26.016
2021-11-26,6,DRSLW-1,Dersalloch,-68
2021-11-26,6,DUNGW-1,Dunmaglass,-81.966
2021-11-26,6,EDINW-1,Edinbane,-28
2021-11-26,6,EWHLW-1,Ewe Hill,-25.016
2021-11-26,6,FAARW-1,Farr 1,-44
2021-11-26,6,FAARW-2,Farr 2,-45
2021-11-26,6,FALGW-1,Fallago Rig,-144
2021-11-26,6,GDSTW-1,Gordonstown Hill,-12
2021-11-26,6,GLOFW-1,Glens of Foudland,-20
2021-11-26,6,GLWSW-1,Galawhistle,-35
2021-11-26,6,GNAPW-1,Glen App,-19
2021-11-26,6,GORDW-1,Gordonbush,-70
2021-11-26,6,GRIFW-1,Griffin 1,-83.016
2021-11-26,6,GRIFW-2,Griffin 2,-83.016
2021-11-26,6,HADHW-1,Hadyard Hill,-97
2021-11-26,6,HRHLW-1,Hare Hill Ext,-25
2021-11-26,6,HRSTW-1,Harestanes,-65.816
2021-11-26,6,KILBW-1,Kilbraur,-51.5
2021-11-26,6,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-228
2021-11-26,6,KPMRW-1,Kype Muir,-74
2021-11-26,6,LCLTW-1,Lochluichart,-47.5
2021-11-26,6,MDHLW-1,Mid Hill,-20
2021-11-26,6,MIDMW-1,Middle Muir,-41
2021-11-26,6,MILWW-1,Millennium,-45
2021-11-26,6,MINSW-1,Minsca,-32
2021-11-26,6,MKHLW-1,Mark Hill,-50
2021-11-26,6,MOWEO-2,Moray Firth Eastern 2,-150
2021-11-26,6,MOYEW-1,Moy,-24.5
2021-11-26,6,ROTHW-1,Cairn Uish 1 (Rothes 1),-43
2021-11-26,6,SANQW-1,Sanquhar,-30
2021-11-26,6,STLGW-1,Stronelairg 1,-44.984
2021-11-26,6,STLGW-2,Stronelairg 2,-73.984
2021-11-26,6,STLGW-3,Stronelairg 3,-63.984
2021-11-26,6,STRNW-1,Strathy North,-67
2021-11-26,6,TDBNW-1,Toddleburn,-27
2021-11-26,6,TULWW-1,Tullo,-6.5
2021-11-26,6,WHILW-1,Whitelee 1,-283.95
2021-11-26,6,WHILW-2,Whitelee 2,-176.2
2021-11-26,6,WISTW-2,Brockloch Rig,-62
2021-11-26,6,WLNYO-3,Walney 3,-124
2021-11-26,6,WLNYO-4,Walney 4,-317.5
2021-11-26,7,ABRTW-1,Auchrobert,-36
2021-11-26,7,AKGLW-2,Aikengall 2,-63
2021-11-26,7,ARCHW-1,Arecleoch,-86
2021-11-26,7,ASHWW-1,Andershaw,-35
2021-11-26,7,ASLVW-1,Assel Valley,-25
2021-11-26,7,BABAW-1,Baillie,-52
2021-11-26,7,BDCHW-1,Bad A Cheo,-19.584
2021-11-26,7,BEATO-1,Beatrice 1,-125
2021-11-26,7,BEATO-2,Beatrice 2,-125
2021-11-26,7,BEATO-3,Beatrice 3,-160
2021-11-26,7,BEATO-4,Beatrice 4,-160
2021-11-26,7,BETHW-1,Beinn Tharsuinn,-18.8
2021-11-26,7,BHLAW-1,Bhlaraidh,-90.85
2021-11-26,7,BLLA-1,Black Law,-96.966
2021-11-26,7,BLLA-2,Black Law Ext 1,-15.684
2021-11-26,7,BNWKW-1,Burn of Whilk,-11.686
2021-11-26,7,BRDUW-1,Braes of Doune,-69.5
2021-11-26,7,BRYBW-1,Berry Burn,-45.8
2021-11-26,7,BTUIW-2,Beinn an Tuirc Ext,-41
2021-11-26,7,CAIRW-2,Cairn Uish 2 (Rothes 2),-28
2021-11-26,7,CGTHW-1,Corriegarth,-67.5
2021-11-26,7,CLDCW-1,Clyde Central,-184
2021-11-26,7,CLDNW-1,Clyde North,-181.984
2021-11-26,7,CLDSW-1,Clyde South,-122.05
2021-11-26,7,CLFLW-1,Clachan Flats,-7.366
2021-11-26,7,CRDEW-1,Crossdykes,-15
2021-11-26,7,CRDEW-2,Crossdykes 2,-15
2021-11-26,7,CRMLW-1,Corriemoillie,-38.5
2021-11-26,7,CRYRW-3,Crystal Rig 3,-11.666
2021-11-26,7,DALSW-1,Dalswinton,-16.526
2021-11-26,7,DNLWW-1,Dun Law,-20.45
2021-11-26,7,DRSLW-1,Dersalloch,-68
2021-11-26,7,DUNGW-1,Dunmaglass,-79.934
2021-11-26,7,EDINW-1,Edinbane,-27
2021-11-26,7,EWHLW-1,Ewe Hill,-30.9
2021-11-26,7,FAARW-1,Farr 1,-43
2021-11-26,7,FAARW-2,Farr 2,-45
2021-11-26,7,FALGW-1,Fallago Rig,-144
2021-11-26,7,GDSTW-1,Gordonstown Hill,-10.6
2021-11-26,7,GLOFW-1,Glens of Foudland,-15.294
2021-11-26,7,GLWSW-1,Galawhistle,-35
2021-11-26,7,GNAPW-1,Glen App,-17.966
2021-11-26,7,GORDW-1,Gordonbush,-70
2021-11-26,7,GRIFW-1,Griffin 1,-84
2021-11-26,7,GRIFW-2,Griffin 2,-84
2021-11-26,7,HADHW-1,Hadyard Hill,-97
2021-11-26,7,HRHLW-1,Hare Hill Ext,-25
2021-11-26,7,HRSTW-1,Harestanes,-104.35
2021-11-26,7,KILBW-1,Kilbraur,-54.5
2021-11-26,7,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-228
2021-11-26,7,KPMRW-1,Kype Muir,-69.5
2021-11-26,7,LCLTW-1,Lochluichart,-54
2021-11-26,7,MDHLW-1,Mid Hill,-24
2021-11-26,7,MIDMW-1,Middle Muir,-41
2021-11-26,7,MILWW-1,Millennium,-42.5
2021-11-26,7,MINSW-1,Minsca,-32
2021-11-26,7,MKHLW-1,Mark Hill,-50
2021-11-26,7,MOWEO-2,Moray Firth Eastern 2,-150
2021-11-26,7,MOYEW-1,Moy,-22
2021-11-26,7,ROTHW-1,Cairn Uish 1 (Rothes 1),-43.5
2021-11-26,7,SANQW-1,Sanquhar,-30
2021-11-26,7,STLGW-1,Stronelairg 1,-44
2021-11-26,7,STLGW-2,Stronelairg 2,-72.984
2021-11-26,7,STLGW-3,Stronelairg 3,-63
2021-11-26,7,STRNW-1,Strathy North,-67
2021-11-26,7,TDBNW-1,Toddleburn,-27
2021-11-26,7,TULWW-1,Tullo,-6.254
2021-11-26,7,WHILW-1,Whitelee 1,-276.134
2021-11-26,7,WHILW-2,Whitelee 2,-182.884
2021-11-26,7,WISTW-2,Brockloch Rig,-62
2021-11-26,7,WLNYO-3,Walney 3,-122
2021-11-26,7,WLNYO-4,Walney 4,-317
2021-11-26,8,ABRTW-1,Auchrobert,-36
2021-11-26,8,AKGLW-2,Aikengall 2,-63
2021-11-26,8,ARCHW-1,Arecleoch,-86
2021-11-26,8,ASHWW-1,Andershaw,-35
2021-11-26,8,ASLVW-1,Assel Valley,-25
2021-11-26,8,BABAW-1,Baillie,-52
2021-11-26,8,BEATO-1,Beatrice 1,-125
2021-11-26,8,BEATO-2,Beatrice 2,-125
2021-11-26,8,BEATO-3,Beatrice 3,-160
2021-11-26,8,BEATO-4,Beatrice 4,-160
2021-11-26,8,BHLAW-1,Bhlaraidh,-81.884
2021-11-26,8,BLLA-1,Black Law,-88.15
2021-11-26,8,BRDUW-1,Braes of Doune,-68.5
2021-11-26,8,BRYBW-1,Berry Burn,-45
